Date,Interest Rate,Manufacturing,Mining,Interest Rate MoM Change,Manufacturing MoM Change,Mining MoM Change
2016-04-01,7.1784,1.0030090270812544,95.9491401092184,1.9538406912060768,-179.46917676105252,1.6580310880830007
2016-05-01,7.1579999999999995,2.613065326633156,97.0250224142147,-0.28418589100636105,160.52261306532287,1.1213047910295204
2016-06-01,7.1956000000000016,5.670103092783508,98.8833645773902,0.5252863928471907,116.99048374306203,1.9153225806451735
2016-07-01,7.350769230769231,3.245436105476688,96.7315999673975,2.156446033259618,-42.76230868522934,-2.17606330365977
2016-08-01,7.2964,-0.7968127490039794,97.9052897546662,-0.7396400167434036,-124.55179282868501,1.2133468149645887
2016-09-01,7.292307692307691,-0.5911330049261103,100.839514222838,-0.05608666866274703,-25.812807881772713,2.9970029970029843
2016-10-01,7.3465384615384615,-0.8973080757726518,94.7754503219496,0.7436708860759644,51.79461615153977,-6.0135790494665216
2016-11-01,7.477692307692307,0.4036326942482317,95.1666802510392,1.785246845714883,-144.98262137011,0.41279669762643856
2016-12-01,7.609583333333332,-0.8016032064128209,98.589942130573,1.763793162569005,-298.5971943887775,3.5971223021582954
2017-01-01,7.463200000000001,0.10010010010009672,98.4921346483006,-1.923670809834055,-112.48748748748713,-0.09920634920633775
2017-02-01,7.264166666666667,-3.5019455252918186,97.8074822723938,-2.666863186479451,-3598.443579766645,-0.6951340615690693
2017-03-01,7.229999999999999,-2.9498525073746187,105.632080854185,-0.47034530228291516,-15.765322844968976,7.999999999999696
2017-04-01,7.411818181818182,-0.4965243296921712,99.0789795419349,2.5147742990066835,-83.16782522343532,-6.2037037037034555
2017-05-01,7.433846153846152,-2.546523016650333,98.3943271660282,0.297200652897911,412.86973555336033,-0.6910167818360624
2017-06-01,7.342272727272726,-3.2195121951219403,99.2745945064798,-1.2318445213726603,26.427767354596664,0.8946322067594936
2017-07-01,7.326363636363637,-1.1787819253438152,100.741706740566,-0.21667801646749751,-63.38631898553289,1.477832512315569
2017-08-01,7.173043478260869,0.9036144578313506,105.632080854185,-2.0927183758908674,-176.65662650602602,4.8543689320381445
2017-09-01,7.097272727272728,-0.7928642220019994,99.0789795419349,-1.0563263866694483,-187.7436405682188,-6.2037037037034555
2017-10-01,7.254583333333334,0.6036217303822845,99.1767870242074,2.2164937449297595,-176.13179074446398,0.09871668311955961
2017-11-01,7.45,1.6080402010050268,101.426359116472,2.693699385445991,166.39865996650354,2.268244575936418
2017-12-01,7.53578947368421,4.747474747474766,98.7855570951178,1.1515365595196059,195.2335858585867,-2.6036644165858935
2018-01-01,7.320909090909092,0.0999999999999855,100.252669329204,-2.8514647805051307,-97.89361702127691,1.4851485148517751
2018-02-01,7.118499999999999,0.4032258064515993,101.915396527834,-2.76480814603256,303.2258064516578,1.6585365853651668
2018-03-01,7.0625,0.8105369807497305,99.8614394001141,-0.7866825876237882,101.01317122593994,-2.015355086372017
2018-04-01,6.9789473684210535,-2.994011976047892,93.6995680169533,-1.1830461108523371,-469.38622754491604,-6.170421155729667
2018-05-01,7.005909090909091,1.5075376884422051,98.9811720596626,0.38632935691758075,-150.35175879396988,5.636743215031359
2018-06-01,7.034285714285714,2.116935483870952,103.186893797375,0.4050384184037581,40.42338709677369,4.249011857706986
2018-07-01,7.0681818181818175,1.2922465208747629,94.38422039286,0.48186987667084846,-38.95673577582027,-8.530805687203403
2018-08-01,7.123636363636365,1.293532338308447,99.1767870242074,0.7845659163987495,0.09950248756047664,5.077720207253988
2018-09-01,7.14421052631579,1.8981018981019118,98.0030972369386,0.2888154536417442,46.73787750711056,-1.1834319526627946
2018-10-01,7.193913043478262,1.8000000000000058,101.524166598745,0.6957034227839776,-5.168421052631955,3.592814371257713
